asset_id,department,section_from,section_to,km_start,km_end,line,rail_type,rail_age_years,cumulative_gmt,tgi_unevenness,tgi_twist,tgi_gauge,tgi_alignment,tgi_composite,tgi_category,usfd_status,usfd_defect_count,rail_temperature_c,ambient_temperature_c,destressing_temp_c,thermal_buckling_risk,maintenance_permitted_temp,rainfall_mm_7day,ballast_condition,max_speed_kmph,route_class,machine_required,days_since_last_maintenance,speed_restriction_active,tsr_speed_kmph,ground_truth_failure,ground_truth_rul_days
TRK-0287,ENGINEERING_TRACK,TDL,FZD,216.24,217.09,UP,60kg 90UTS,5,153.0,59.1,67.0,71.5,76.7,71.69000000000001,AVERAGE,CLEAR,0,44.4,33.2,40.0,SAFE_RANGE,True,29.6,GOOD,160,A,TAMPING,243,False,0,0,322
TRK-0288,ENGINEERING_TRACK,TDL,FZD,215.5,216.8,UP,60kg 90UTS,15,317.5,61.6,80.2,63.0,55.0,59.64,AVERAGE,CLEAR,0,35.9,24.9,40.0,SAFE_RANGE,True,28.4,GOOD,160,A,TAMPING,356,False,0,0,239
TRK-0289,ENGINEERING_TRACK,ALJN,TDL,194.63,196.18,UP,60kg 90UTS,7,222.0,50.4,81.4,68.5,72.9,68.81,AVERAGE,CLEAR,0,37.2,26.5,40.0,SAFE_RANGE,True,44.7,GOOD,160,A,TAMPING,187,False,0,0,332
TRK-0290,ENGINEERING_TRACK,FZD,ETW,264.0,265.52,DN,60kg 90UTS,6,93.7,81.7,91.1,100.0,90.7,89.87,GOOD,CLEAR,0,42.1,28.5,40.0,SAFE_RANGE,True,134.7,FOULED,160,A,NONE,132,False,0,0,341
TRK-0291,ENGINEERING_TRACK,GZB,DER,30.08,31.79,UP,60kg 90UTS,4,61.0,100.0,69.1,88.5,86.4,87.60000000000001,GOOD,CLEAR,0,57.5,39.6,40.0,MODERATE_HEAT_EXPANSION,True,23.5,GOOD,130,A,NONE,210,False,0,0,328
TRK-0292,ENGINEERING_TRACK,TDL,FZD,219.98,221.89,UP,52kg 72UTS,19,507.7,54.2,51.9,62.5,47.0,50.480000000000004,AVERAGE,CLEAR,0,52.5,41.9,40.0,SAFE_RANGE,True,179.5,SATURATED,160,A,TAMPING,106,True,75,0,230
TRK-0293,ENGINEERING_TRACK,DER,KRJ,41.14,42.91,DN,60kg 90UTS,4,63.4,84.5,83.7,95.3,81.0,83.4,GOOD,CLEAR,0,41.3,30.0,40.0,SAFE_RANGE,True,103.3,FOULED,130,A,NONE,207,False,0,0,328
TRK-0294,ENGINEERING_TRACK,ETW,PHD,302.62,304.14,UP,60kg 90UTS,12,231.5,76.0,66.1,78.4,45.6,57.010000000000005,AVERAGE,CLEAR,0,35.1,22.9,40.0,SAFE_RANGE,True,159.0,SATURATED,160,A,MANUAL,22,True,45,0,245
TRK-0295,ENGINEERING_TRACK,ALJN,TDL,169.41,171.23,DN,52kg 72UTS,2,33.5,94.7,82.5,91.4,98.6,95.48999999999998,GOOD,OBS,1,41.4,28.0,40.0,SAFE_RANGE,True,115.7,FOULED,160,A,NONE,274,False,0,0,264
TRK-0296,ENGINEERING_TRACK,KRJ,ALJN,112.65,114.35,UP,60kg 90UTS,13,398.3,56.5,74.1,71.5,28.7,43.08,POOR,OBS,3,46.8,30.5,40.0,SAFE_RANGE,True,61.9,GOOD,130,A,TAMPING,294,True,60,1,22
TRK-0297,ENGINEERING_TRACK,FZD,ETW,246.01,246.55,UP,60kg 90UTS,1,32.9,100.0,83.5,95.7,94.7,94.74000000000001,GOOD,CLEAR,0,48.7,38.2,40.0,SAFE_RANGE,True,178.5,FOULED,160,A,NONE,276,False,0,0,316
TRK-0298,ENGINEERING_TRACK,TDL,FZD,221.27,223.27,UP,60kg 90UTS,4,79.8,73.4,91.6,93.0,85.5,84.44,GOOD,CLEAR,0,38.6,24.3,40.0,SAFE_RANGE,True,142.4,GOOD,160,A,NONE,33,False,0,0,359
TRK-0299,ENGINEERING_TRACK,KRJ,ALJN,110.06,112.03,DN,60kg 90UTS,12,404.4,63.2,69.5,69.8,51.8,57.65,AVERAGE,CLEAR,0,55.2,43.8,40.0,MODERATE_HEAT_EXPANSION,True,42.6,FOULED,130,A,MANUAL,167,False,0,0,272
TRK-0300,ENGINEERING_TRACK,TDL,FZD,223.62,224.16,DN,60kg 90UTS,19,499.2,44.0,58.5,54.3,50.8,50.559999999999995,AVERAGE,OBS,5,59.4,42.7,40.0,MODERATE_HEAT_EXPANSION,True,145.9,FOULED,160,A,CSM,257,False,0,0,204
TRK-0301,ENGINEERING_TRACK,PHD,CNB,382.34,383.58,UP,60kg 90UTS,2,39.3,83.4,84.2,87.9,89.3,87.47,GOOD,CLEAR,0,37.9,23.7,40.0,SAFE_RANGE,True,0.1,GOOD,130,A,NONE,319,False,0,0,309
TRK-0302,ENGINEERING_TRACK,KRJ,ALJN,120.9,121.91,UP,60kg 90UTS,11,178.1,87.7,76.8,78.2,74.4,77.67999999999999,AVERAGE,CLEAR,0,37.4,21.8,40.0,SAFE_RANGE,True,25.5,GOOD,130,A,NONE,61,False,0,0,354
TRK-0303,ENGINEERING_TRACK,PHD,CNB,427.57,429.51,DN,60kg 90UTS,23,778.3,35.0,42.4,62.0,37.7,40.06,POOR,IMR,4,45.9,33.2,40.0,SAFE_RANGE,True,58.1,FOULED,130,A,TAMPING,85,True,75,1,2
TRK-0304,ENGINEERING_TRACK,ETW,PHD,336.7,337.46,DN,60kg 90UTS,8,226.5,54.5,72.3,77.4,70.4,68.11000000000001,AVERAGE,CLEAR,0,52.2,39.2,40.0,SAFE_RANGE,True,132.1,FOULED,160,A,TAMPING,155,False,0,0,337
TRK-0305,ENGINEERING_TRACK,DER,KRJ,45.0,45.5,DN,60kg 90UTS,25,857.6,45.1,60.0,72.5,31.1,40.93,POOR,OBS,1,35.2,22.7,40.0,SAFE_RANGE,True,145.6,GOOD,130,A,TAMPING,318,True,45,1,12
TRK-0306,ENGINEERING_TRACK,GZB,DER,35.3,36.01,UP,60kg 90UTS,8,175.5,81.7,82.5,81.7,87.4,85.20000000000002,GOOD,CLEAR,0,41.4,26.3,40.0,SAFE_RANGE,True,173.4,GOOD,130,A,NONE,348,False,0,0,304
TRK-0307,ENGINEERING_TRACK,TDL,FZD,216.15,217.05,UP,60kg 90UTS,23,376.2,59.7,46.5,62.5,55.6,56.2,AVERAGE,OBS,3,54.3,38.5,40.0,SAFE_RANGE,True,8.7,GOOD,160,A,TAMPING,229,False,0,0,209
TRK-0308,ENGINEERING_TRACK,FZD,ETW,297.71,299.54,DN,60kg 90UTS,13,286.3,59.7,70.0,80.9,55.6,60.39000000000001,AVERAGE,CLEAR,0,44.4,27.8,40.0,SAFE_RANGE,True,142.0,SATURATED,160,A,TAMPING,300,True,45,0,197
TRK-0309,ENGINEERING_TRACK,DER,KRJ,57.31,59.01,UP,60kg 90UTS,10,154.0,66.1,89.5,78.8,67.4,70.49000000000001,AVERAGE,CLEAR,0,35.6,24.8,40.0,SAFE_RANGE,True,61.5,GOOD,130,A,MANUAL,197,False,0,0,330
TRK-0310,ENGINEERING_TRACK,DER,KRJ,69.94,71.26,UP,60kg 90UTS,11,295.7,67.9,71.2,79.6,63.9,67.0,AVERAGE,CLEAR,0,47.9,34.0,40.0,SAFE_RANGE,True,5.6,GOOD,130,A,MANUAL,339,False,0,0,305
TRK-0311,ENGINEERING_TRACK,DER,KRJ,64.33,65.48,UP,60kg 90UTS,4,86.5,78.6,100.0,97.5,66.7,75.49000000000001,AVERAGE,CLEAR,0,56.6,43.3,40.0,MODERATE_HEAT_EXPANSION,True,99.7,GOOD,130,A,NONE,281,False,0,0,315
TRK-0312,ENGINEERING_TRACK,ALJN,TDL,181.87,182.82,UP,60kg 90UTS,2,45.7,87.2,76.9,88.9,83.5,84.12,GOOD,CLEAR,0,46.2,32.3,40.0,SAFE_RANGE,True,9.8,GOOD,160,A,NONE,6,False,0,0,363
TRK-0313,ENGINEERING_TRACK,FZD,ETW,232.48,234.22,DN,52kg 72UTS,7,118.6,66.5,91.1,84.7,74.9,75.82000000000001,AVERAGE,CLEAR,0,38.5,23.4,40.0,SAFE_RANGE,True,175.9,GOOD,160,A,NONE,247,False,0,0,321
TRK-0314,ENGINEERING_TRACK,GZB,DER,28.39,29.49,DN,60kg 90UTS,22,446.6,55.2,65.7,52.4,31.8,41.93000000000001,POOR,CLEAR,0,47.8,34.7,40.0,SAFE_RANGE,True,66.8,GOOD,130,A,BCM,200,True,60,0,207
TRK-0315,ENGINEERING_TRACK,DER,KRJ,57.06,57.95,DN,60kg 90UTS,9,175.7,68.8,91.4,82.4,76.7,77.16,AVERAGE,CLEAR,0,35.5,25.0,40.0,SAFE_RANGE,True,135.4,SATURATED,130,A,NONE,346,True,30,0,251
TRK-0316,ENGINEERING_TRACK,GZB,DER,32.35,34.06,DN,60kg 90UTS,25,669.9,42.3,53.7,62.8,60.0,56.11,AVERAGE,CLEAR,0,49.1,32.4,40.0,SAFE_RANGE,True,147.3,GOOD,130,A,TAMPING,219,False,0,0,193
TRK-0317,ENGINEERING_TRACK,PHD,CNB,413.34,415.24,UP,60kg 90UTS,16,335.6,73.4,53.1,82.8,54.9,61.209999999999994,AVERAGE,CLEAR,0,45.1,28.3,40.0,SAFE_RANGE,True,6.3,GOOD,130,A,MANUAL,297,False,0,0,250
TRK-0318,ENGINEERING_TRACK,PHD,CNB,422.64,424.16,UP,60kg 90UTS,4,135.9,70.5,77.8,82.4,66.5,70.02000000000001,AVERAGE,CLEAR,0,47.3,29.7,40.0,SAFE_RANGE,True,30.1,GOOD,130,A,MANUAL,113,False,0,0,345
TRK-0319,ENGINEERING_TRACK,KRJ,ALJN,88.93,90.07,DN,60kg 90UTS,7,244.6,53.4,61.2,74.0,42.5,49.7,POOR,CLEAR,0,51.0,34.3,40.0,SAFE_RANGE,True,46.4,GOOD,130,A,BCM,39,False,0,0,235
TRK-0320,ENGINEERING_TRACK,GZB,DER,29.27,30.37,DN,60kg 90UTS,9,228.5,69.6,70.9,76.9,75.5,74.0,AVERAGE,CLEAR,0,51.9,41.8,40.0,SAFE_RANGE,True,126.1,FOULED,130,A,MANUAL,305,False,0,0,311
TRK-0321,ENGINEERING_TRACK,PHD,CNB,421.1,421.77,UP,60kg 90UTS,5,131.7,80.6,79.9,87.7,82.7,82.5,GOOD,CLEAR,0,50.8,33.1,40.0,SAFE_RANGE,True,18.0,GOOD,130,A,NONE,59,False,0,0,354
TRK-0322,ENGINEERING_TRACK,GZB,DER,33.64,35.44,DN,60kg 90UTS,14,284.0,67.1,85.5,63.5,51.4,59.15999999999999,AVERAGE,CLEAR,0,49.6,35.0,40.0,SAFE_RANGE,True,85.1,GOOD,130,A,TAMPING,93,False,0,0,285
TRK-0323,ENGINEERING_TRACK,ALJN,TDL,162.03,163.46,DN,60kg 90UTS,2,45.8,88.6,91.9,69.1,73.4,77.86000000000001,AVERAGE,CLEAR,0,56.4,40.9,40.0,MODERATE_HEAT_EXPANSION,True,8.9,GOOD,160,A,NONE,248,False,0,0,321
TRK-0324,ENGINEERING_TRACK,ALJN,TDL,200.07,200.6,DN,60kg 90UTS,10,206.1,63.8,67.0,91.3,70.5,70.89,AVERAGE,CLEAR,0,46.4,30.8,40.0,SAFE_RANGE,True,17.7,GOOD,160,A,TAMPING,121,False,0,0,343
TRK-0325,ENGINEERING_TRACK,DER,KRJ,50.52,52.14,DN,52kg 72UTS,9,266.2,67.5,73.4,64.4,61.2,64.0,AVERAGE,CLEAR,0,44.4,33.7,40.0,SAFE_RANGE,True,79.5,GOOD,130,A,TAMPING,213,False,0,0,264
TRK-0326,ENGINEERING_TRACK,ETW,PHD,342.77,344.57,UP,60kg 90UTS,17,524.1,54.0,68.9,62.0,45.6,51.25,AVERAGE,OBS,1,40.2,26.1,40.0,SAFE_RANGE,True,24.4,GOOD,160,A,TAMPING,273,False,0,0,201
TRK-0327,ENGINEERING_TRACK,NDLS,GZB,4.17,5.98,UP,60kg 90UTS,2,40.0,88.7,83.1,85.6,64.8,73.49,AVERAGE,OBS,1,47.2,29.9,40.0,SAFE_RANGE,True,126.8,SATURATED,130,A,TAMPING,145,True,60,0,234
TRK-0328,ENGINEERING_TRACK,ETW,PHD,328.78,330.23,UP,60kg 90UTS,22,343.4,51.2,64.7,70.3,67.8,64.42,AVERAGE,CLEAR,0,42.5,27.7,40.0,SAFE_RANGE,True,32.0,GOOD,160,A,TAMPING,247,False,0,0,258
TRK-0329,ENGINEERING_TRACK,PHD,CNB,385.68,386.43,DN,60kg 90UTS,24,758.8,43.1,46.4,53.6,57.7,53.24000000000001,AVERAGE,OBS,1,38.5,25.4,40.0,SAFE_RANGE,True,29.3,FOULED,130,A,CSM,297,False,0,1,21
TRK-0330,ENGINEERING_TRACK,KRJ,ALJN,123.28,124.75,UP,60kg 90UTS,9,252.3,53.9,69.4,71.8,74.2,69.42,AVERAGE,OBS,1,48.2,31.3,40.0,SAFE_RANGE,True,174.1,FOULED,130,A,MANUAL,354,False,0,0,250
TRK-0331,ENGINEERING_TRACK,NDLS,GZB,11.38,12.08,UP,52kg 72UTS,20,620.3,29.0,54.6,71.2,30.4,36.62,POOR,CLEAR,0,38.7,23.8,40.0,SAFE_RANGE,True,169.7,SATURATED,130,A,TAMPING,334,True,60,1,11
TRK-0332,ENGINEERING_TRACK,FZD,ETW,292.27,294.05,DN,60kg 90UTS,9,174.3,77.6,77.2,74.7,78.7,77.92999999999999,AVERAGE,CLEAR,0,40.1,25.9,40.0,SAFE_RANGE,True,112.2,SATURATED,160,A,NONE,304,True,30,0,259
TRK-0333,ENGINEERING_TRACK,NDLS,GZB,12.28,13.77,DN,60kg 90UTS,18,503.0,65.4,67.9,62.5,38.8,49.4,POOR,IMR,5,40.8,25.3,40.0,SAFE_RANGE,True,86.7,FOULED,130,A,CSM,177,True,60,1,10
TRK-0334,ENGINEERING_TRACK,TDL,FZD,222.78,223.67,DN,60kg 90UTS,7,126.0,82.8,77.9,87.7,64.5,71.82000000000001,AVERAGE,CLEAR,0,55.1,37.9,40.0,MODERATE_HEAT_EXPANSION,True,145.0,FOULED,160,A,MANUAL,312,False,0,0,310
TRK-0335,ENGINEERING_TRACK,FZD,ETW,274.88,276.4,UP,60kg 90UTS,21,523.9,48.5,46.1,59.3,44.5,46.94,POOR,OBS,3,38.0,24.7,40.0,SAFE_RANGE,True,69.9,GOOD,160,A,CSM,23,False,0,1,29
TRK-0336,ENGINEERING_TRACK,KRJ,ALJN,99.13,100.7,DN,60kg 90UTS,22,487.7,39.0,41.1,63.5,53.4,50.3,AVERAGE,IMR,3,56.7,40.0,40.0,MODERATE_HEAT_EXPANSION,True,157.8,SATURATED,130,A,BCM,97,True,60,1,13
TRK-0337,ENGINEERING_TRACK,GZB,DER,30.18,31.79,UP,60kg 90UTS,22,725.8,49.1,34.2,66.0,31.6,38.8,POOR,CLEAR,0,46.8,35.0,40.0,SAFE_RANGE,True,40.2,GOOD,130,A,TAMPING,162,True,75,1,23
TRK-0338,ENGINEERING_TRACK,TDL,FZD,214.95,216.33,DN,60kg 90UTS,4,97.6,63.2,82.1,86.0,77.3,75.83,AVERAGE,CLEAR,0,55.2,40.5,40.0,MODERATE_HEAT_EXPANSION,True,170.0,SATURATED,160,A,NONE,41,True,75,0,305
TRK-0339,ENGINEERING_TRACK,KRJ,ALJN,106.52,108.32,DN,60kg 90UTS,17,356.4,81.0,49.8,82.1,62.1,66.65,AVERAGE,CLEAR,0,36.2,19.4,40.0,SAFE_RANGE,True,24.7,GOOD,130,A,TAMPING,107,False,0,0,346
TRK-0340,ENGINEERING_TRACK,TDL,FZD,215.55,216.9,DN,52kg 72UTS,5,106.6,92.0,77.2,80.9,43.8,60.489999999999995,AVERAGE,CLEAR,0,52.8,36.6,40.0,SAFE_RANGE,True,87.8,GOOD,160,A,TAMPING,328,False,0,0,244
TRK-0341,ENGINEERING_TRACK,DER,KRJ,51.1,51.69,DN,60kg 90UTS,9,172.7,82.4,72.9,59.1,75.9,75.22,AVERAGE,CLEAR,0,52.7,38.1,40.0,SAFE_RANGE,True,28.5,GOOD,130,A,NONE,50,False,0,0,356
TRK-0342,ENGINEERING_TRACK,DER,KRJ,64.65,66.1,DN,60kg 90UTS,14,480.3,65.3,46.9,67.4,64.3,63.06999999999999,AVERAGE,CLEAR,0,38.3,28.0,40.0,SAFE_RANGE,True,35.9,FOULED,130,A,TAMPING,196,False,0,0,267
TRK-0343,ENGINEERING_TRACK,NDLS,GZB,21.41,23.05,UP,60kg 90UTS,1,28.5,78.1,85.4,91.1,79.1,80.72999999999999,GOOD,CLEAR,0,46.3,34.3,40.0,SAFE_RANGE,True,124.8,FOULED,130,A,NONE,181,False,0,0,333
TRK-0344,ENGINEERING_TRACK,ALJN,TDL,140.93,142.01,DN,60kg 90UTS,6,97.8,71.2,71.6,76.1,71.7,72.03,AVERAGE,CLEAR,0,36.8,19.2,40.0,SAFE_RANGE,True,82.1,GOOD,160,A,MANUAL,271,False,0,0,317
TRK-0345,ENGINEERING_TRACK,PHD,CNB,384.7,386.53,UP,52kg 72UTS,11,384.2,66.2,52.2,72.9,63.7,63.970000000000006,AVERAGE,CLEAR,0,46.7,30.7,40.0,SAFE_RANGE,True,29.7,GOOD,130,A,TAMPING,211,False,0,0,265
TRK-0346,ENGINEERING_TRACK,NDLS,GZB,5.48,7.07,UP,60kg 90UTS,7,207.8,79.8,80.6,74.2,60.1,67.5,AVERAGE,OBS,1,44.7,33.3,40.0,SAFE_RANGE,True,66.0,GOOD,130,A,MANUAL,338,False,0,0,253
TRK-0347,ENGINEERING_TRACK,NDLS,GZB,9.0,10.46,UP,52kg 72UTS,20,697.9,39.0,64.2,68.9,53.8,53.39,AVERAGE,CLEAR,0,50.4,35.2,40.0,SAFE_RANGE,True,3.6,FOULED,130,A,TAMPING,358,False,0,1,27
TRK-0348,ENGINEERING_TRACK,GZB,DER,29.58,30.65,DN,60kg 90UTS,16,464.6,58.2,72.6,68.1,38.4,48.75,POOR,CLEAR,0,38.8,23.3,40.0,SAFE_RANGE,True,1.7,FOULED,130,A,TAMPING,220,False,0,0,204
TRK-0349,ENGINEERING_TRACK,GZB,DER,32.29,33.19,UP,60kg 90UTS,14,442.6,75.5,91.1,69.0,53.2,63.03000000000001,AVERAGE,CLEAR,0,36.5,20.7,40.0,SAFE_RANGE,True,21.2,FOULED,130,A,MANUAL,63,False,0,0,290
TRK-0350,ENGINEERING_TRACK,GZB,DER,30.48,31.89,DN,60kg 90UTS,17,585.9,48.2,55.9,61.1,49.2,50.86,AVERAGE,CLEAR,0,40.6,27.3,40.0,SAFE_RANGE,True,28.9,FOULED,130,A,CSM,285,False,0,1,28
TRK-0351,ENGINEERING_TRACK,ETW,PHD,351.07,352.6,DN,60kg 90UTS,11,216.6,75.0,82.1,81.0,87.6,83.86999999999999,GOOD,OBS,1,29.0,18.3,40.0,SAFE_RANGE,True,19.9,GOOD,160,A,NONE,298,False,0,0,260
TRK-0352,ENGINEERING_TRACK,ETW,PHD,309.2,309.84,UP,60kg 90UTS,24,707.3,34.1,46.1,60.6,52.5,48.989999999999995,POOR,OBS,3,48.5,34.8,40.0,SAFE_RANGE,True,175.9,GOOD,160,A,TAMPING,140,False,0,1,16
TRK-0353,ENGINEERING_TRACK,ETW,PHD,303.75,305.47,UP,60kg 90UTS,10,222.0,55.0,70.4,84.2,76.2,72.18,AVERAGE,CLEAR,0,49.0,35.6,40.0,SAFE_RANGE,True,20.9,GOOD,160,A,MANUAL,28,False,0,0,360
TRK-0354,ENGINEERING_TRACK,NDLS,GZB,20.45,21.95,UP,60kg 90UTS,11,243.7,86.9,73.0,73.9,71.6,75.03,AVERAGE,CLEAR,0,44.4,29.4,40.0,SAFE_RANGE,True,158.1,SATURATED,130,A,NONE,52,True,60,0,303
TRK-0355,ENGINEERING_TRACK,TDL,FZD,211.93,213.03,DN,60kg 90UTS,9,285.4,61.2,61.3,78.9,62.1,63.52,AVERAGE,CLEAR,0,49.7,35.9,40.0,SAFE_RANGE,True,75.9,GOOD,160,A,MANUAL,90,False,0,0,286
TRK-0356,ENGINEERING_TRACK,GZB,DER,26.46,28.05,UP,60kg 90UTS,4,93.3,89.9,100.0,85.1,73.1,80.35,GOOD,CLEAR,0,49.8,33.4,40.0,SAFE_RANGE,True,122.1,FOULED,130,A,NONE,97,False,0,0,348
TRK-0357,ENGINEERING_TRACK,FZD,ETW,283.66,285.08,UP,60kg 90UTS,16,534.5,34.1,65.3,53.8,63.9,57.07000000000001,AVERAGE,CLEAR,0,34.2,20.9,40.0,SAFE_RANGE,True,8.3,FOULED,160,A,TAMPING,138,False,0,0,207
TRK-0358,ENGINEERING_TRACK,TDL,FZD,209.2,211.0,UP,60kg 90UTS,22,714.2,33.8,62.4,53.8,38.5,41.480000000000004,POOR,IMR,5,47.2,31.6,40.0,SAFE_RANGE,True,17.1,FOULED,160,A,TAMPING,343,True,45,1,1
TRK-0359,ENGINEERING_TRACK,ETW,PHD,320.02,321.53,DN,60kg 90UTS,5,158.9,70.8,64.7,77.4,77.5,74.87,AVERAGE,CLEAR,0,50.4,32.5,40.0,SAFE_RANGE,True,9.8,GOOD,160,A,TAMPING,334,False,0,0,306
TRK-0360,ENGINEERING_TRACK,DER,KRJ,59.75,60.95,DN,60kg 90UTS,6,99.0,65.1,82.5,96.3,72.9,74.64000000000001,AVERAGE,CLEAR,0,42.7,30.8,40.0,SAFE_RANGE,True,174.6,FOULED,130,A,TAMPING,30,False,0,0,359
TRK-0361,ENGINEERING_TRACK,PHD,CNB,375.26,376.72,DN,60kg 90UTS,8,132.6,67.9,73.0,68.3,75.4,72.95,AVERAGE,CLEAR,0,44.1,29.5,40.0,SAFE_RANGE,True,15.8,GOOD,130,A,TAMPING,260,False,0,0,319
TRK-0362,ENGINEERING_TRACK,ETW,PHD,318.38,320.35,UP,52kg 72UTS,4,92.3,71.6,83.9,80.2,76.8,76.80999999999999,AVERAGE,CLEAR,0,33.3,18.9,40.0,SAFE_RANGE,True,148.7,SATURATED,160,A,NONE,314,True,60,0,257
TRK-0363,ENGINEERING_TRACK,PHD,CNB,403.11,404.59,DN,60kg 90UTS,11,244.9,80.6,82.6,63.1,78.1,77.55,AVERAGE,CLEAR,0,31.2,19.4,40.0,SAFE_RANGE,True,81.8,GOOD,130,A,NONE,291,False,0,0,314
TRK-0364,ENGINEERING_TRACK,ETW,PHD,340.42,341.46,DN,60kg 90UTS,4,67.8,78.3,86.5,99.4,88.5,87.35,GOOD,CLEAR,0,45.1,35.1,40.0,SAFE_RANGE,True,63.9,GOOD,160,A,NONE,329,False,0,0,307
TRK-0365,ENGINEERING_TRACK,ALJN,TDL,173.17,174.23,UP,60kg 90UTS,2,65.9,81.0,81.3,83.5,65.2,71.8,AVERAGE,OBS,1,47.4,30.8,40.0,SAFE_RANGE,True,133.7,FOULED,160,A,MANUAL,214,False,0,0,275
TRK-0366,ENGINEERING_TRACK,GZB,DER,27.8,28.59,UP,60kg 90UTS,13,251.1,59.6,70.7,77.9,70.3,68.96,AVERAGE,CLEAR,0,50.9,39.4,40.0,SAFE_RANGE,True,60.8,GOOD,130,A,TAMPING,217,False,0,0,327
TRK-0367,ENGINEERING_TRACK,NDLS,GZB,22.24,24.0,UP,60kg 90UTS,25,820.9,62.5,63.8,44.7,50.9,53.89,AVERAGE,OBS,4,52.7,35.1,40.0,SAFE_RANGE,True,24.2,GOOD,130,A,CSM,260,False,0,1,22
TRK-0368,ENGINEERING_TRACK,NDLS,GZB,12.73,13.3,DN,52kg 72UTS,19,468.5,45.9,51.4,55.3,44.9,46.79,POOR,CLEAR,0,48.6,31.2,40.0,SAFE_RANGE,True,31.9,FOULED,130,A,TAMPING,301,False,0,1,29
TRK-0369,ENGINEERING_TRACK,DER,KRJ,69.87,70.56,DN,60kg 90UTS,22,594.2,39.6,52.8,59.3,49.1,48.59,POOR,IMR,3,44.2,31.1,40.0,SAFE_RANGE,True,176.3,SATURATED,130,A,CSM,359,True,45,1,1
TRK-0370,ENGINEERING_TRACK,ALJN,TDL,161.64,162.65,DN,60kg 90UTS,15,466.4,62.6,67.3,56.7,53.7,57.14000000000001,AVERAGE,OBS,2,44.3,28.7,40.0,SAFE_RANGE,True,134.7,SATURATED,160,A,TAMPING,158,True,60,1,27
TRK-0371,ENGINEERING_TRACK,PHD,CNB,408.87,409.67,DN,60kg 90UTS,22,481.9,45.0,43.7,64.3,59.5,55.5,AVERAGE,IMR,2,58.7,43.5,40.0,MODERATE_HEAT_EXPANSION,True,172.5,FOULED,130,A,TAMPING,262,True,60,1,16
TRK-0372,ENGINEERING_TRACK,GZB,DER,33.37,34.71,DN,60kg 90UTS,22,659.1,38.9,67.2,70.9,36.3,43.37,POOR,IMR,5,42.2,25.4,40.0,SAFE_RANGE,True,145.5,GOOD,130,A,TAMPING,272,True,30,1,1
TRK-0373,ENGINEERING_TRACK,NDLS,GZB,9.14,9.72,UP,60kg 90UTS,7,142.4,71.6,78.5,81.9,56.8,64.44,AVERAGE,CLEAR,0,56.3,38.4,40.0,MODERATE_HEAT_EXPANSION,True,123.0,FOULED,130,A,MANUAL,79,False,0,0,288
TRK-0374,ENGINEERING_TRACK,NDLS,GZB,16.57,17.51,UP,60kg 90UTS,12,375.4,55.0,78.7,58.0,67.9,65.41,AVERAGE,CLEAR,0,37.6,20.7,40.0,SAFE_RANGE,True,133.1,FOULED,130,A,TAMPING,119,False,0,0,344
TRK-0375,ENGINEERING_TRACK,PHD,CNB,388.89,390.16,DN,60kg 90UTS,23,650.7,52.9,53.4,59.6,53.7,54.1,AVERAGE,CLEAR,0,55.2,42.1,40.0,MODERATE_HEAT_EXPANSION,True,172.2,FOULED,130,A,CSM,355,False,0,1,27
TRK-0376,ENGINEERING_TRACK,TDL,FZD,224.45,225.03,DN,60kg 90UTS,7,191.9,100.0,88.3,68.0,59.3,71.21,AVERAGE,CLEAR,0,55.3,38.3,40.0,MODERATE_HEAT_EXPANSION,True,149.4,SATURATED,160,A,TAMPING,329,True,60,0,254
TRK-0377,ENGINEERING_TRACK,PHD,CNB,417.55,418.34,UP,52kg 72UTS,10,239.8,67.8,76.1,76.7,47.0,57.04,AVERAGE,OBS,1,54.2,43.6,40.0,SAFE_RANGE,True,173.2,SATURATED,130,A,TAMPING,268,True,30,1,24
TRK-0378,ENGINEERING_TRACK,FZD,ETW,229.01,229.93,DN,60kg 90UTS,5,91.1,80.7,100.0,87.6,76.5,80.8,GOOD,CLEAR,0,50.0,40.0,40.0,SAFE_RANGE,True,83.9,GOOD,160,A,NONE,84,False,0,0,350
TRK-0379,ENGINEERING_TRACK,NDLS,GZB,3.69,4.67,UP,60kg 90UTS,25,841.2,49.2,56.1,71.5,32.7,42.220000000000006,POOR,CLEAR,0,49.3,34.0,40.0,SAFE_RANGE,True,88.3,FOULED,130,A,CSM,298,True,60,1,20
TRK-0380,ENGINEERING_TRACK,GZB,DER,33.62,34.6,UP,60kg 90UTS,6,152.5,70.7,75.4,88.9,84.5,81.27000000000001,GOOD,CLEAR,0,49.7,38.4,40.0,SAFE_RANGE,True,97.8,GOOD,130,A,NONE,211,False,0,0,328
TRK-0381,ENGINEERING_TRACK,GZB,DER,28.84,30.67,DN,60kg 90UTS,11,244.4,61.6,59.9,74.0,65.8,65.19,AVERAGE,CLEAR,0,39.7,23.7,40.0,SAFE_RANGE,True,95.5,GOOD,130,A,TAMPING,292,False,0,0,313
TRK-0382,ENGINEERING_TRACK,NDLS,GZB,2.75,3.77,UP,60kg 90UTS,21,572.8,45.4,45.8,50.7,38.9,42.07,POOR,IMR,5,34.6,24.3,40.0,SAFE_RANGE,True,159.4,SATURATED,130,A,BCM,200,True,30,1,1
